case_id,clean_clip_margin,clean_l2,clean_original_path,clean_output_path,clean_psnr,clean_quality_label,clean_ssim,existing_facial_hair,existing_glasses,face_id,guidance_scale,image_guidance_scale,image_path,num_inference_steps,phase,priority_group,prompt,prompt_priority,prompt_slug,prompt_type,reason_selected,reject_reason,seed,selected_for_breadth_probe
face_004__make_the_person_smile_slightly__igs_1p00,0.01876845955848694,0.056876765249310186,phase3/outputs/clean_discovery/cases/face_004/make_the_person_smile_slightly/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_004/make_the_person_smile_slightly/igs_1p00/clean_edit.png,24.901302223878993,clean_success_candidate,0.8076806664466858,False,False,face_004,7.5,1.0,data/face_004/instruct_512.png,20,phase3_clean_discovery,primary,make the person smile slightly,9,make_the_person_smile_slightly,smile,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_004__make_the_person_smile_slightly__igs_1p50,0.011758148670196533,0.035095730653372334,phase3/outputs/clean_discovery/cases/face_004/make_the_person_smile_slightly/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_004/make_the_person_smile_slightly/igs_1p50/clean_edit.png,29.094914232766,clean_success_candidate,0.8329472541809082,False,False,face_004,7.5,1.5,data/face_004/instruct_512.png,20,phase3_clean_discovery,primary,make the person smile slightly,9,make_the_person_smile_slightly,smile,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_004__make_the_person_smile_slightly__igs_2p00,0.008057057857513428,0.03485826862320117,phase3/outputs/clean_discovery/cases/face_004/make_the_person_smile_slightly/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_004/make_the_person_smile_slightly/igs_2p00/clean_edit.png,29.153883753621646,clean_success_candidate,0.81746506690979,False,False,face_004,7.5,2.0,data/face_004/instruct_512.png,20,phase3_clean_discovery,primary,make the person smile slightly,9,make_the_person_smile_slightly,smile,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_headphones__igs_1p00,0.046770527958869934,0.11676754806555176,phase3/outputs/clean_discovery/cases/face_005/add_headphones/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_headphones/igs_1p00/clean_edit.png,18.65355678391252,clean_success_candidate,0.7604288458824158,False,False,face_005,7.5,1.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add headphones,1,add_headphones,headphones,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_headphones__igs_1p50,0.055569812655448914,0.04709016818405909,phase3/outputs/clean_discovery/cases/face_005/add_headphones/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_005/add_headphones/igs_1p50/clean_edit.png,26.541395169154313,clean_success_candidate,0.8643777370452881,False,False,face_005,7.5,1.5,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add headphones,1,add_headphones,headphones,selected_for_phase3b_breadth_probe,,1234,True
face_005__add_headphones__igs_2p00,0.04541899263858795,0.03948551697762766,phase3/outputs/clean_discovery/cases/face_005/add_headphones/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_headphones/igs_2p00/clean_edit.png,28.071243429294846,clean_success_candidate,0.8588428497314453,False,False,face_005,7.5,2.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add headphones,1,add_headphones,headphones,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_black_sunglasses__igs_1p00,0.05089488625526428,0.2194006388780347,phase3/outputs/clean_discovery/cases/face_005/add_black_sunglasses/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_black_sunglasses/igs_1p00/clean_edit.png,13.1752422425369,clean_success_candidate,0.7285247445106506,False,False,face_005,7.5,1.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add black sunglasses,2,add_black_sunglasses,glasses,selected_for_phase3b_breadth_probe,,1234,True
face_005__add_black_sunglasses__igs_1p50,0.04672309756278992,0.1633365270598784,phase3/outputs/clean_discovery/cases/face_005/add_black_sunglasses/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_005/add_black_sunglasses/igs_1p50/clean_edit.png,15.738333656567269,clean_success_candidate,0.8252061009407043,False,False,face_005,7.5,1.5,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add black sunglasses,2,add_black_sunglasses,glasses,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_black_sunglasses__igs_2p00,0.04738464951515198,0.14235420803130133,phase3/outputs/clean_discovery/cases/face_005/add_black_sunglasses/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_black_sunglasses/igs_2p00/clean_edit.png,16.93259380915155,clean_success_candidate,0.8185316920280457,False,False,face_005,7.5,2.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add black sunglasses,2,add_black_sunglasses,glasses,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_round_glasses__igs_1p00,0.03665974736213684,0.10738472729721076,phase3/outputs/clean_discovery/cases/face_005/add_round_glasses/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_round_glasses/igs_1p00/clean_edit.png,19.38114962825972,clean_success_candidate,0.8006391525268555,False,False,face_005,7.5,1.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add round glasses,3,add_round_glasses,glasses,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_round_glasses__igs_1p50,0.022903352975845337,0.038282346466476894,phase3/outputs/clean_discovery/cases/face_005/add_round_glasses/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_005/add_round_glasses/igs_1p50/clean_edit.png,28.34002901131488,clean_success_candidate,0.8741118907928467,False,False,face_005,7.5,1.5,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add round glasses,3,add_round_glasses,glasses,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_round_glasses__igs_2p00,-0.003331780433654785,0.03517213436075143,phase3/outputs/clean_discovery/cases/face_005/add_round_glasses/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_round_glasses/igs_2p00/clean_edit.png,29.076025529327197,reject_clean_semantic_margin,0.8642004132270813,False,False,face_005,7.5,2.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add round glasses,3,add_round_glasses,glasses,,clean_clip_margin_nonpositive:-0.0033,1234,False
face_005__add_a_small_beard__igs_1p00,0.026219233870506287,0.20688317059461822,phase3/outputs/clean_discovery/cases/face_005/add_a_small_beard/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_small_beard/igs_1p00/clean_edit.png,13.685496732375366,clean_success_candidate,0.5275477170944214,False,False,face_005,7.5,1.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a small beard,4,add_a_small_beard,beard,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_a_small_beard__igs_1p50,0.03089107573032379,0.13055601827630206,phase3/outputs/clean_discovery/cases/face_005/add_a_small_beard/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_small_beard/igs_1p50/clean_edit.png,17.684062071773578,clean_success_candidate,0.7609439492225647,False,False,face_005,7.5,1.5,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a small beard,4,add_a_small_beard,beard,selected_for_phase3b_breadth_probe,,1234,True
face_005__add_a_small_beard__igs_2p00,0.007285714149475098,0.043448475466959346,phase3/outputs/clean_discovery/cases/face_005/add_a_small_beard/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_small_beard/igs_2p00/clean_edit.png,27.24050915204062,clean_success_candidate,0.8544657826423645,False,False,face_005,7.5,2.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a small beard,4,add_a_small_beard,beard,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_a_black_jacket__igs_1p00,0.020920634269714355,0.4353028541860025,phase3/outputs/clean_discovery/cases/face_005/add_a_black_jacket/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_black_jacket/igs_1p00/clean_edit.png,7.224169705178822,reject_clean_global_shift,0.37212157249450684,False,False,face_005,7.5,1.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a black jacket,5,add_a_black_jacket,clothing,,clean_ssim_below_threshold:0.3721,1234,False
face_005__add_a_black_jacket__igs_1p50,0.018151521682739258,0.41682841817090005,phase3/outputs/clean_discovery/cases/face_005/add_a_black_jacket/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_black_jacket/igs_1p50/clean_edit.png,7.600853594838492,reject_clean_global_shift,0.4384922981262207,False,False,face_005,7.5,1.5,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a black jacket,5,add_a_black_jacket,clothing,,clean_ssim_below_threshold:0.4385,1234,False
face_005__add_a_black_jacket__igs_2p00,0.00788193941116333,0.39323143189979876,phase3/outputs/clean_discovery/cases/face_005/add_a_black_jacket/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_black_jacket/igs_2p00/clean_edit.png,8.107035505757464,clean_success_candidate,0.48237141966819763,False,False,face_005,7.5,2.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a black jacket,5,add_a_black_jacket,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_a_red_scarf__igs_1p00,0.040323466062545776,0.3633836786397069,phase3/outputs/clean_discovery/cases/face_005/add_a_red_scarf/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_red_scarf/igs_1p00/clean_edit.png,8.792691658110316,reject_clean_global_shift,0.43231621384620667,False,False,face_005,7.5,1.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a red scarf,6,add_a_red_scarf,clothing,,clean_ssim_below_threshold:0.4323,1234,False
face_005__add_a_red_scarf__igs_1p50,0.04174986481666565,0.32412710388256954,phase3/outputs/clean_discovery/cases/face_005/add_a_red_scarf/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_red_scarf/igs_1p50/clean_edit.png,9.78569302486834,clean_success_candidate,0.514416515827179,False,False,face_005,7.5,1.5,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a red scarf,6,add_a_red_scarf,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_a_red_scarf__igs_2p00,0.024546712636947632,0.12754996196212784,phase3/outputs/clean_discovery/cases/face_005/add_a_red_scarf/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_red_scarf/igs_2p00/clean_edit.png,17.886393331384166,clean_success_candidate,0.778445303440094,False,False,face_005,7.5,2.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a red scarf,6,add_a_red_scarf,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_a_hoodie__igs_1p00,0.04474961757659912,0.27950855049948364,phase3/outputs/clean_discovery/cases/face_005/add_a_hoodie/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_hoodie/igs_1p00/clean_edit.png,11.072098039777028,clean_success_candidate,0.48520660400390625,False,False,face_005,7.5,1.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a hoodie,7,add_a_hoodie,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_a_hoodie__igs_1p50,0.04767400026321411,0.23214853064971497,phase3/outputs/clean_discovery/cases/face_005/add_a_hoodie/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_hoodie/igs_1p50/clean_edit.png,12.684681215854505,clean_success_candidate,0.5873872637748718,False,False,face_005,7.5,1.5,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a hoodie,7,add_a_hoodie,clothing,selected_for_phase3b_breadth_probe,,1234,True
face_005__add_a_hoodie__igs_2p00,0.043683141469955444,0.17770646473489876,phase3/outputs/clean_discovery/cases/face_005/add_a_hoodie/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_hoodie/igs_2p00/clean_edit.png,15.005935456541753,clean_success_candidate,0.665427565574646,False,False,face_005,7.5,2.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a hoodie,7,add_a_hoodie,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_a_white_shirt__igs_1p00,0.0158977210521698,0.12470084020411677,phase3/outputs/clean_discovery/cases/face_005/add_a_white_shirt/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_white_shirt/igs_1p00/clean_edit.png,18.08261240680729,clean_success_candidate,0.8286185264587402,False,False,face_005,7.5,1.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a white shirt,8,add_a_white_shirt,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_a_white_shirt__igs_1p50,0.011147558689117432,0.077963769960083,phase3/outputs/clean_discovery/cases/face_005/add_a_white_shirt/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_white_shirt/igs_1p50/clean_edit.png,22.16214337229022,clean_success_candidate,0.8839737772941589,False,False,face_005,7.5,1.5,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a white shirt,8,add_a_white_shirt,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__add_a_white_shirt__igs_2p00,0.009750515222549438,0.05986724392344293,phase3/outputs/clean_discovery/cases/face_005/add_a_white_shirt/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_005/add_a_white_shirt/igs_2p00/clean_edit.png,24.456214695576925,clean_success_candidate,0.8722354769706726,False,False,face_005,7.5,2.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,add a white shirt,8,add_a_white_shirt,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__make_the_person_smile_slightly__igs_1p00,0.017563626170158386,0.08775117460660868,phase3/outputs/clean_discovery/cases/face_005/make_the_person_smile_slightly/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_005/make_the_person_smile_slightly/igs_1p00/clean_edit.png,21.134941230176242,clean_success_candidate,0.8200076222419739,False,False,face_005,7.5,1.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,make the person smile slightly,9,make_the_person_smile_slightly,smile,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__make_the_person_smile_slightly__igs_1p50,0.004738941788673401,0.043458937217406,phase3/outputs/clean_discovery/cases/face_005/make_the_person_smile_slightly/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_005/make_the_person_smile_slightly/igs_1p50/clean_edit.png,27.238417970001414,clean_success_candidate,0.8820343017578125,False,False,face_005,7.5,1.5,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,make the person smile slightly,9,make_the_person_smile_slightly,smile,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_005__make_the_person_smile_slightly__igs_2p00,-0.0037384629249572754,0.034333223117887085,phase3/outputs/clean_discovery/cases/face_005/make_the_person_smile_slightly/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_005/make_the_person_smile_slightly/igs_2p00/clean_edit.png,29.28570848341813,reject_clean_semantic_margin,0.8683702349662781,False,False,face_005,7.5,2.0,data/face_005/instruct_512.png,20,phase3_clean_discovery,primary,make the person smile slightly,9,make_the_person_smile_slightly,smile,,clean_clip_margin_nonpositive:-0.0037,1234,False
face_006__add_headphones__igs_1p00,0.045064181089401245,0.14380896359330958,phase3/outputs/clean_discovery/cases/face_006/add_headphones/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_headphones/igs_1p00/clean_edit.png,16.844280871859695,clean_success_candidate,0.7004868984222412,False,False,face_006,7.5,1.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add headphones,1,add_headphones,headphones,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_headphones__igs_1p50,0.036517590284347534,0.07546852378831057,phase3/outputs/clean_discovery/cases/face_006/add_headphones/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_006/add_headphones/igs_1p50/clean_edit.png,22.444682899962967,clean_success_candidate,0.784903347492218,False,False,face_006,7.5,1.5,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add headphones,1,add_headphones,headphones,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_headphones__igs_2p00,0.0023341774940490723,0.04280657399193208,phase3/outputs/clean_discovery/cases/face_006/add_headphones/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_headphones/igs_2p00/clean_edit.png,27.36979058741046,clean_success_candidate,0.7968078255653381,False,False,face_006,7.5,2.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add headphones,1,add_headphones,headphones,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_black_sunglasses__igs_1p00,0.03788372874259949,0.16638282669231394,phase3/outputs/clean_discovery/cases/face_006/add_black_sunglasses/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_black_sunglasses/igs_1p00/clean_edit.png,15.577830034181856,clean_success_candidate,0.7363910675048828,False,False,face_006,7.5,1.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add black sunglasses,2,add_black_sunglasses,glasses,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_black_sunglasses__igs_1p50,0.045523494482040405,0.11801159298626723,phase3/outputs/clean_discovery/cases/face_006/add_black_sunglasses/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_006/add_black_sunglasses/igs_1p50/clean_edit.png,18.561506544952284,clean_success_candidate,0.7809670567512512,False,False,face_006,7.5,1.5,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add black sunglasses,2,add_black_sunglasses,glasses,selected_for_phase3b_breadth_probe,,1234,True
face_006__add_black_sunglasses__igs_2p00,0.045413434505462646,0.10296771959243652,phase3/outputs/clean_discovery/cases/face_006/add_black_sunglasses/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_black_sunglasses/igs_2p00/clean_edit.png,19.74597810786951,clean_success_candidate,0.7644019722938538,False,False,face_006,7.5,2.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add black sunglasses,2,add_black_sunglasses,glasses,selected_for_phase3b_breadth_probe,,1234,True
face_006__add_round_glasses__igs_1p00,0.025626063346862793,0.0619320019144788,phase3/outputs/clean_discovery/cases/face_006/add_round_glasses/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_round_glasses/igs_1p00/clean_edit.png,24.16169762914509,clean_success_candidate,0.811760663986206,False,False,face_006,7.5,1.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add round glasses,3,add_round_glasses,glasses,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_round_glasses__igs_1p50,0.02327793836593628,0.038055693710308945,phase3/outputs/clean_discovery/cases/face_006/add_round_glasses/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_006/add_round_glasses/igs_1p50/clean_edit.png,28.39160713950852,clean_success_candidate,0.8250604271888733,False,False,face_006,7.5,1.5,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add round glasses,3,add_round_glasses,glasses,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_round_glasses__igs_2p00,0.002873063087463379,0.038706648730486876,phase3/outputs/clean_discovery/cases/face_006/add_round_glasses/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_round_glasses/igs_2p00/clean_edit.png,28.244288576132863,clean_success_candidate,0.8050724864006042,False,False,face_006,7.5,2.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add round glasses,3,add_round_glasses,glasses,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_a_small_beard__igs_1p00,0.01900818943977356,0.11002216294654263,phase3/outputs/clean_discovery/cases/face_006/add_a_small_beard/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_small_beard/igs_1p00/clean_edit.png,19.170396428496815,clean_success_candidate,0.7218987345695496,False,False,face_006,7.5,1.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a small beard,4,add_a_small_beard,beard,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_a_small_beard__igs_1p50,0.004782199859619141,0.057683056421929495,phase3/outputs/clean_discovery/cases/face_006/add_a_small_beard/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_small_beard/igs_1p50/clean_edit.png,24.779034718889417,clean_success_candidate,0.7949156165122986,False,False,face_006,7.5,1.5,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a small beard,4,add_a_small_beard,beard,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_a_small_beard__igs_2p00,-0.00045949220657348633,0.05446478289606464,phase3/outputs/clean_discovery/cases/face_006/add_a_small_beard/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_small_beard/igs_2p00/clean_edit.png,25.277684463681513,reject_clean_semantic_margin,0.7815180420875549,False,False,face_006,7.5,2.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a small beard,4,add_a_small_beard,beard,,clean_clip_margin_nonpositive:-0.0005,1234,False
face_006__add_a_black_jacket__igs_1p00,0.030029281973838806,0.3487413274889902,phase3/outputs/clean_discovery/cases/face_006/add_a_black_jacket/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_black_jacket/igs_1p00/clean_edit.png,9.149931672675578,reject_clean_global_shift,0.4258324205875397,False,False,face_006,7.5,1.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a black jacket,5,add_a_black_jacket,clothing,,clean_ssim_below_threshold:0.4258,1234,False
face_006__add_a_black_jacket__igs_1p50,0.02764609456062317,0.2501211915715179,phase3/outputs/clean_discovery/cases/face_006/add_a_black_jacket/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_black_jacket/igs_1p50/clean_edit.png,12.036990220353339,clean_success_candidate,0.6389297842979431,False,False,face_006,7.5,1.5,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a black jacket,5,add_a_black_jacket,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_a_black_jacket__igs_2p00,0.018518030643463135,0.1703355292402971,phase3/outputs/clean_discovery/cases/face_006/add_a_black_jacket/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_black_jacket/igs_2p00/clean_edit.png,15.373895115480217,clean_success_candidate,0.7213966250419617,False,False,face_006,7.5,2.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a black jacket,5,add_a_black_jacket,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_a_red_scarf__igs_1p00,0.03849339485168457,0.22469387952637374,phase3/outputs/clean_discovery/cases/face_006/add_a_red_scarf/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_red_scarf/igs_1p00/clean_edit.png,12.968175144774898,clean_success_candidate,0.5732027292251587,False,False,face_006,7.5,1.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a red scarf,6,add_a_red_scarf,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_a_red_scarf__igs_1p50,0.03765261173248291,0.1449143834504093,phase3/outputs/clean_discovery/cases/face_006/add_a_red_scarf/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_red_scarf/igs_1p50/clean_edit.png,16.7777701314146,clean_success_candidate,0.6931292414665222,False,False,face_006,7.5,1.5,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a red scarf,6,add_a_red_scarf,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_a_red_scarf__igs_2p00,0.030891746282577515,0.07169727803416995,phase3/outputs/clean_discovery/cases/face_006/add_a_red_scarf/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_red_scarf/igs_2p00/clean_edit.png,22.889946637600573,clean_success_candidate,0.7547321915626526,False,False,face_006,7.5,2.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a red scarf,6,add_a_red_scarf,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_a_hoodie__igs_1p00,0.034044086933135986,0.20291010786954264,phase3/outputs/clean_discovery/cases/face_006/add_a_hoodie/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_hoodie/igs_1p00/clean_edit.png,13.85392636513627,clean_success_candidate,0.5962534546852112,False,False,face_006,7.5,1.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a hoodie,7,add_a_hoodie,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_a_hoodie__igs_1p50,0.024328887462615967,0.13836082308036748,phase3/outputs/clean_discovery/cases/face_006/add_a_hoodie/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_hoodie/igs_1p50/clean_edit.png,17.179737262410747,clean_success_candidate,0.7018241286277771,False,False,face_006,7.5,1.5,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a hoodie,7,add_a_hoodie,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_a_hoodie__igs_2p00,0.023955583572387695,0.08188411596378298,phase3/outputs/clean_discovery/cases/face_006/add_a_hoodie/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_hoodie/igs_2p00/clean_edit.png,21.73600670674855,clean_success_candidate,0.7352497577667236,False,False,face_006,7.5,2.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a hoodie,7,add_a_hoodie,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_a_white_shirt__igs_1p00,0.021109342575073242,0.09766071309381444,phase3/outputs/clean_discovery/cases/face_006/add_a_white_shirt/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_white_shirt/igs_1p00/clean_edit.png,20.20560217863814,clean_success_candidate,0.7966873049736023,False,False,face_006,7.5,1.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a white shirt,8,add_a_white_shirt,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_a_white_shirt__igs_1p50,0.021753907203674316,0.0736564144333779,phase3/outputs/clean_discovery/cases/face_006/add_a_white_shirt/igs_1p50/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_white_shirt/igs_1p50/clean_edit.png,22.65578852517998,clean_success_candidate,0.8246155381202698,False,False,face_006,7.5,1.5,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a white shirt,8,add_a_white_shirt,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__add_a_white_shirt__igs_2p00,0.02155444025993347,0.058575112637157346,phase3/outputs/clean_discovery/cases/face_006/add_a_white_shirt/igs_2p00/original.png,phase3/outputs/clean_discovery/cases/face_006/add_a_white_shirt/igs_2p00/clean_edit.png,24.64573735205103,clean_success_candidate,0.8053755164146423,False,False,face_006,7.5,2.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,add a white shirt,8,add_a_white_shirt,clothing,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
face_006__make_the_person_smile_slightly__igs_1p00,0.01864403486251831,0.1331533308172485,phase3/outputs/clean_discovery/cases/face_006/make_the_person_smile_slightly/igs_1p00/original.png,phase3/outputs/clean_discovery/cases/face_006/make_the_person_smile_slightly/igs_1p00/clean_edit.png,17.512959305122898,clean_success_candidate,0.6973573565483093,False,False,face_006,7.5,1.0,data/face_006/instruct_512.png,20,phase3_clean_discovery,primary,make the person smile slightly,9,make_the_person_smile_slightly,smile,clean_success_not_selected_due_first_run_cap_or_diversity,,1234,False
