best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,crop_clip_available,crop_clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,full_image_semantic_drop,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,identity_or_face_health_available,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,left_crop_clean_margin,left_crop_perturbed_margin,left_crop_semantic_drop,max_disp_px,max_disp_px_budget,mean_crop_margin,mean_crop_semantic_drop,mean_disp_px,member,mesh_size,min_crop_margin,min_crop_semantic_drop,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,prompt,prompt_priority,prompt_slug,rank,region_count,region_key,right_crop_clean_margin,right_crop_perturbed_margin,right_crop_semantic_drop,scale_factor,seed,semantic_drop,semantic_drop_weight,target_input_ssim,top_crop_clean_margin,top_crop_perturbed_margin,top_crop_semantic_drop,tps_size
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_009_g02_m01,medium,4.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_009_g02_m01,9,cand_009_g02_m01,0.05116361379623413,0.05116361379623413,True,0.003609001636505127,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0036', 'semantic_drop_small:0.0036']",0.003609001636505127,4.845296002924442,0.31178154990808193,0.003609001636505127,2,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.022248149066020916,0.6117647290229797,0.00710509205237031,0.15953477223714269,33.05412228588635,0.9495720863342285,0.024231508374214172,0.02432839572429657,-9.688735008239746e-05,2.686781167984009,4.0,0.014875784516334534,-0.0027523140112559,0.36506715416908264,1,4,-0.007482096552848816,-0.0058104246854782104,0.2973455433620614,1.0,0.055966159814934,0.8666666746139526,0.019603250548243523,25.041489834136407,0.9265190958976746,1.9126774072647095,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_009_g02_m01/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_009_g02_m01/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_009_g02_m01/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_009_g02_m01/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_009_g02_m01/perturbed_edited.png,0.047554612159729004,0.047554612159729004,phase3_breadth_probe,0.31178154990808193,0.2973455433620614,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,1,3,headphones,0.025431424379348755,0.027781054377555847,-0.0023496299982070923,0.6854033470153809,33001,0.003609001636505127,4.0,0.94,-0.013292521238327026,-0.007482096552848816,-0.0058104246854782104,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_012_g02_m04,medium,4.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_012_g02_m04,12,cand_012_g02_m04,0.05116361379623413,0.05116361379623413,True,-2.0712614059448242e-05,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0000', 'semantic_drop_nonpositive:-0.0000']",0.0,4.824281599372625,0.26132621898200326,-2.0712614059448242e-05,2,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.01723840886003315,0.5176470875740051,0.006176259834319353,0.39199586709340467,35.27005645839083,0.9635197520256042,0.024231508374214172,0.025553598999977112,-0.0013220906257629395,1.5336419343948364,4.0,0.015201951066652933,-0.0030784805615743003,0.32883399724960327,4,4,-0.00758090615272522,-0.005711615085601807,0.26132621898200326,1.0,0.04996219906694247,0.8470588326454163,0.017844727262854576,26.02716909145835,0.9385225772857666,1.2537956237792969,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_012_g02_m04/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_012_g02_m04/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_012_g02_m04/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_012_g02_m04/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_012_g02_m04/perturbed_edited.png,0.05118432641029358,0.05118432641029358,phase3_breadth_probe,0.26132621898200326,0.26132621898200326,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,2,3,headphones,0.025431424379348755,0.02763316035270691,-0.0022017359733581543,0.3912351727485657,33001,-2.0712614059448242e-05,4.0,0.94,-0.013292521238327026,-0.00758090615272522,-0.005711615085601807,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_015_g02_m07,medium,4.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_015_g02_m07,15,cand_015_g02_m07,0.05116361379623413,0.05116361379623413,True,0.001699298620223999,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0017', 'semantic_drop_small:0.0017']",0.001699298620223999,4.835778944194317,0.25783204286513894,0.001699298620223999,2,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.01109532553795481,0.3686274588108063,0.0037232653703540564,0.7364372014999392,39.09719902003493,0.9841862320899963,0.024231508374214172,0.02498103678226471,-0.0007495284080505371,1.0619133710861206,4.0,0.016277750333150227,-0.004154279828071594,0.18874748051166534,7,4,-0.002903580665588379,-0.010388940572738647,0.25103484838424295,1.0,0.0484162699411764,0.8274509906768799,0.017997531220316887,26.300173445495822,0.9426302313804626,0.7787196040153503,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_015_g02_m07/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_015_g02_m07/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_015_g02_m07/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_015_g02_m07/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_015_g02_m07/perturbed_edited.png,0.04946431517601013,0.04946431517601013,phase3_breadth_probe,0.25783204286513894,0.25103484838424295,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,3,3,headphones,0.025431424379348755,0.026755794882774353,-0.0013243705034255981,0.27089622616767883,33001,0.001699298620223999,4.0,0.94,-0.013292521238327026,-0.002903580665588379,-0.010388940572738647,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_005_g01_m05,medium,4.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_005_g01_m05,5,cand_005_g01_m05,0.05116361379623413,0.05116361379623413,True,0.0014246106147766113,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0014', 'semantic_drop_small:0.0014']",0.0014246106147766113,4.894313937053084,0.19023318280680349,0.0014246106147766113,1,0.0,1.0,region_local_dct,False,False,0.0,3.0,0.015450519011676107,0.4274509847164154,0.005353302229195833,0.4808395703633631,36.22113854469094,0.9688503742218018,0.024231508374214172,0.024665042757987976,-0.0004335343837738037,1.366666555404663,4.0,0.01236287752787272,-0.00023940702279408774,0.27031928300857544,5,4,-0.011966705322265625,-0.0013258159160614014,0.18453474034769704,1.0,0.034105706189829534,0.7843137383460999,0.011706661432981491,29.343459071508192,0.9518880844116211,1.0571534633636475,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_005_g01_m05/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_005_g01_m05/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_005_g01_m05/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_005_g01_m05/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_005_g01_m05/perturbed_edited.png,0.04973900318145752,0.04973900318145752,phase3_breadth_probe,0.19023318280680349,0.18453474034769704,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,4,3,headphones,0.025431424379348755,0.024390295147895813,0.001041129231452942,0.615340530872345,33001,0.0014246106147766113,4.0,0.94,-0.013292521238327026,-0.011966705322265625,-0.0013258159160614014,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_010_g02_m02,medium,4.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_010_g02_m02,10,cand_010_g02_m02,0.05116361379623413,0.05116361379623413,True,0.001328587532043457,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0013', 'semantic_drop_small:0.0013']",0.001328587532043457,4.9473195150494576,0.19006858068732882,0.001328587532043457,2,0.0,1.0,region_local_dct,False,False,0.0,3.0,0.01237140905583251,0.3921568691730499,0.004090786445885897,0.7028509775797529,38.15161666170646,0.9821710586547852,0.024231508374214172,0.024682283401489258,-0.00045077502727508545,0.9197002053260803,4.0,0.011571442087491354,0.0005520284175872803,0.1965297907590866,2,4,-0.01323699951171875,-0.00045077502727508545,0.184754230559155,1.0,0.03539637674398339,0.7843137383460999,0.01120233628898859,29.020823821986184,0.9568312764167786,0.7987433075904846,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_010_g02_m02/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_010_g02_m02/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_010_g02_m02/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_010_g02_m02/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_010_g02_m02/perturbed_edited.png,0.049835026264190674,0.049835026264190674,phase3_breadth_probe,0.19006858068732882,0.184754230559155,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,5,3,headphones,0.025431424379348755,0.023269042372703552,0.0021623820066452026,0.5083314180374146,33001,0.001328587532043457,4.0,0.94,-0.013292521238327026,-0.01323699951171875,-5.552172660827637e-05,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_008_g01_m08,medium,4.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_008_g01_m08,8,cand_008_g01_m08,0.05116361379623413,0.05116361379623413,True,0.0006909966468811035,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",reject_input_damage,"['input_ssim_below_target:0.9346<0.9400', 'semantic_drop_small:0.0007']",0.0006909966468811035,4.888997312635183,0.18074184910107682,0.0006909966468811035,1,0.0,1.0,region_local_tps,False,False,0.04303838729858356,3.0,0.024254291598714214,0.6470588445663452,0.008649635128676891,0.0,32.3042281080494,0.934620201587677,0.024231508374214172,0.026048585772514343,-0.001817077398300171,2.0360910892486572,4.0,0.014531369010607401,-0.002407898505528768,0.43837451934814453,8,4,-0.008127078413963318,-0.0051654428243637085,0.3070930244093031,1.0,0.054730609098198275,0.8901960849761963,0.021531594917178154,25.235394371147898,0.91182941198349,1.8172441720962524,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_008_g01_m08/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_008_g01_m08/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_008_g01_m08/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_008_g01_m08/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_008_g01_m08/perturbed_edited.png,0.05047261714935303,0.05047261714935303,phase3_breadth_probe,0.18074184910107682,0.3070930244093031,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,6,3,headphones,0.025431424379348755,0.02567259967327118,-0.00024117529392242432,0.5194109082221985,33001,0.0006909966468811035,4.0,0.94,-0.013292521238327026,-0.008127078413963318,-0.0051654428243637085,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_011_g02_m03,medium,4.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_011_g02_m03,11,cand_011_g02_m03,0.05116361379623413,0.05116361379623413,True,0.0022772550582885742,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0023', 'semantic_drop_small:0.0023']",0.0022772550582885742,4.9855486787855625,0.1761356609543156,0.0022772550582885742,2,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.01335031341155711,0.34117650985717773,0.0038012536242604256,0.6254593133926395,37.490170773910044,0.9775275588035583,0.024231508374214172,0.024563267827033997,-0.0003317594528198242,2.1024370193481445,4.0,0.013963103294372559,-0.001839632789293925,0.20182670652866364,3,4,-0.00687272846698761,-0.0064197927713394165,0.1670266407211613,1.0,0.03207783444424449,0.7686274647712708,0.010603261180222034,29.87589916727125,0.9612846970558167,1.1853668689727783,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_011_g02_m03/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_011_g02_m03/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_011_g02_m03/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_011_g02_m03/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_011_g02_m03/perturbed_edited.png,0.04888635873794556,0.04888635873794556,phase3_breadth_probe,0.1761356609543156,0.1670266407211613,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,7,3,headphones,0.025431424379348755,0.02419877052307129,0.0012326538562774658,0.5363359451293945,33001,0.0022772550582885742,4.0,0.94,-0.013292521238327026,-0.00687272846698761,-0.0064197927713394165,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_016_g02_m08,medium,4.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_016_g02_m08,16,cand_016_g02_m08,0.05116361379623413,0.05116361379623413,True,0.0030397772789001465,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0030', 'semantic_drop_small:0.0030']",0.0030397772789001465,4.8835596684366465,0.1569263248157543,0.0030397772789001465,2,0.0,1.0,region_local_dct,False,False,0.0,3.0,0.009082892720578425,0.25882354378700256,0.002994207665324211,0.7974356015523276,40.83551630598454,0.9878461360931396,0.024231508374214172,0.025643333792686462,-0.00141182541847229,1.170854091644287,4.0,0.01466912031173706,-0.0025456498066584268,0.1630719006061554,8,4,-0.007440030574798584,-0.005852490663528442,0.14476721570015372,1.0,0.02802495431184873,0.6980392336845398,0.010459539480507374,31.04910173496534,0.9673326015472412,0.7803713083267212,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_016_g02_m08/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_016_g02_m08/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_016_g02_m08/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_016_g02_m08/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_016_g02_m08/perturbed_edited.png,0.048123836517333984,0.048123836517333984,phase3_breadth_probe,0.1569263248157543,0.14476721570015372,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,8,3,headphones,0.025431424379348755,0.025804057717323303,-0.00037263333797454834,0.3259015679359436,33001,0.0030397772789001465,4.0,0.94,-0.013292521238327026,-0.007440030574798584,-0.005852490663528442,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_001_g01_m01,medium,4.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_001_g01_m01,1,cand_001_g01_m01,0.05116361379623413,0.05116361379623413,True,0.002059727907180786,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0021', 'semantic_drop_small:0.0021']",0.002059727907180786,4.948806336149573,0.15536202336171884,0.002059727907180786,1,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.009802564776716411,0.34117650985717773,0.003529956564307213,0.7519562641779584,40.17320558279425,0.9851173758506775,0.024231508374214172,0.022575005888938904,0.0016565024852752686,0.7682504057884216,4.0,0.009021033843358358,0.003102436661720276,0.17465250194072723,1,4,-0.020506739616394043,0.0004365891218185425,0.1471231117329957,1.0,0.02737111187184756,0.7215686440467834,0.010133895091712475,31.25415120561554,0.9623613357543945,0.6839925646781921,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_001_g01_m01/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_001_g01_m01/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_001_g01_m01/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_001_g01_m01/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_001_g01_m01/perturbed_edited.png,0.049103885889053345,0.049103885889053345,phase3_breadth_probe,0.15536202336171884,0.1471231117329957,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,9,3,headphones,0.025431424379348755,0.024994835257530212,0.0004365891218185425,0.19598224759101868,33001,0.002059727907180786,4.0,0.94,-0.013292521238327026,-0.020506739616394043,0.007214218378067017,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_014_g02_m06,medium,4.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_014_g02_m06,14,cand_014_g02_m06,0.05116361379623413,0.05116361379623413,True,-0.00017976760864257812,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0002', 'semantic_drop_nonpositive:-0.0002']",0.0,4.951151192188263,0.15362203620100146,-0.00017976760864257812,2,0.0,1.0,region_local_dct,False,False,0.0,3.0,0.009837089876772615,0.21568629145622253,0.0035892610903829336,0.7076143821080528,40.142667213048796,0.9824568629264832,0.024231508374214172,0.025261521339416504,-0.0010300129652023315,1.2952380180358887,4.0,0.012666265169779459,-0.000542794664700826,0.1913485825061798,6,4,-0.012074634432792664,-0.0012178868055343628,0.15362203620100146,1.0,0.02865149205482037,0.7529411911964417,0.010460964404046535,30.857055135849798,0.96098393201828,0.7818923592567444,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_014_g02_m06/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_014_g02_m06/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_014_g02_m06/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_014_g02_m06/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_014_g02_m06/perturbed_edited.png,0.05134338140487671,0.05134338140487671,phase3_breadth_probe,0.15362203620100146,0.15362203620100146,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,10,3,headphones,0.025431424379348755,0.02481190860271454,0.0006195157766342163,0.3723509609699249,33001,-0.00017976760864257812,4.0,0.94,-0.013292521238327026,-0.012074634432792664,-0.0012178868055343628,4
