attack_score,attack_score_gain_from_initial,best_folder,budget,budget_admissible,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,combo_id,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,final_attack_score_gain_from_initial,foldover_fraction_det_below_0,geometry_excess_penalty,identity_or_face_health_available,initial_attack_score,initial_final_attack_score,input_damage_penalty,input_l2,input_preservation_score,input_psnr,input_ssim,iter,jacobian_det_mean,jacobian_det_min,low_det_fraction_below_0p2,max_disp_px,max_disp_px_budget,mean_disp_px,normalized_output_l2,objective,objective_scale_used,output_disruption,output_disruption_score,output_l2,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,prompt,prompt_slug,semantic_drop,semantic_rescored_from_cache,start,target_input_ssim
0.28867626293888893,0.15389966425542484,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_00/best,strong,True,0.02662569284439087,0.02662569284439087,True,0.0011966824531555176,,add_a_small_beard__multi_timestep_edit_direction__strong,metric_only_candidate,['semantic_drop_small:0.0012'],0.0011966824531555176,543.1407395917922,0.29106962784519996,0.15648304876927982,0.0,0.0,False,0.1347765986834641,0.13458657907592014,0.0,0.02615539717957439,0.0036469697952268296,31.648773613218157,0.9003646969795227,90,1.0,0.65916508436203,0.0,5.363045692443848,6.0,0.9396693110466003,0.14796900852909886,multi_timestep_edit_direction,56334.72405161262,0.28867626293888893,0.28867626293888893,0.036992252132274715,28.637784550310002,0.85929274559021,4.089649677276611,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_00/checkpoints/iter_090/flow.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_00/checkpoints/iter_090/original.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_00/checkpoints/iter_090/original_edited.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_00/checkpoints/iter_090/perturbed.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_00/checkpoints/iter_090/perturbed_edited.png,0.02542901039123535,0.02542901039123535,add a small beard,add_a_small_beard,0.0011966824531555176,,0,0.9
0.3002423645997036,,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/strong/start_01/best,strong,True,0.027772068977355957,0.027772068977355957,True,-0.006969809532165527,,add_headphones__multi_timestep_edit_direction__strong,metric_only_candidate,['semantic_drop_nonpositive:-0.0070'],0.0,,0.28630449393828594,0.21033744477540123,0.0,1.5894571940104166e-07,False,,0.07596704916288471,0.0,0.02866356214808954,0.009796977043151635,30.85339677763781,0.9009796977043152,135,1.0,0.6970168948173523,0.0,6.000000953674316,6.0,0.9839224219322205,0.17333281059503441,multi_timestep_edit_direction,,0.3002442719483364,0.3002442719483364,0.043333202648758604,27.263584243183555,0.873088538646698,4.495594501495361,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_135/flow.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_135/original.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_135/original_edited.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_135/perturbed.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_135/perturbed_edited.png,0.034741878509521484,0.034741878509521484,add headphones,add_headphones,-0.006969809532165527,True,1,0.9
0.2785970585842594,0.16164530461098414,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_00/best,strong,True,0.02662569284439087,0.02662569284439087,True,0.001981288194656372,,add_a_small_beard__multi_timestep_hybrid__strong,metric_only_candidate,['semantic_drop_small:0.0020'],0.001981288194656372,542.7137950919569,0.28256138337648556,0.1657987549410826,0.0,1.5894571940104166e-07,False,0.11695175397327527,0.11676262843540296,0.0,0.027617800163193578,0.024986624717712187,31.17621834355786,0.9024986624717712,135,1.0,0.6631476283073425,0.0,6.000000953674316,6.0,0.8470752239227295,0.14486897163586462,multi_timestep_hybrid,0.07310428196123232,0.27859896593289224,0.27859896593289224,0.036217242908966156,28.821692281431734,0.8662700057029724,4.043497562408447,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_00/checkpoints/iter_135/flow.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_00/checkpoints/iter_135/original.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_00/checkpoints/iter_135/original_edited.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_00/checkpoints/iter_135/perturbed.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_00/checkpoints/iter_135/perturbed_edited.png,0.024644404649734497,0.024644404649734497,add a small beard,add_a_small_beard,0.001981288194656372,,0,0.9
0.26997089495093285,0.16380997731885466,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/best,strong,True,0.02662569284439087,0.02662569284439087,True,0.000292360782623291,,add_a_small_beard__multi_timestep_edit_direction__strong,metric_only_candidate,['semantic_drop_small:0.0003'],0.000292360782623291,544.6437442172319,0.27055561651617943,0.16402342155179533,0.0,0.0,False,0.1061609176320782,0.10653219496438411,0.0,0.0273891905867627,0.009566307067870873,31.248416039036616,0.9009566307067871,135,1.0,0.728455126285553,0.0,5.228791236877441,6.0,0.962830662727356,0.1367316852989858,multi_timestep_edit_direction,54048.05174619295,0.26997089495093285,0.26997089495093285,0.03418292132474645,29.323816491169,0.866760790348053,3.8700573444366455,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_135/flow.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_135/original.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_135/original_edited.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_135/perturbed.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_03/checkpoints/iter_135/perturbed_edited.png,0.026333332061767578,0.026333332061767578,add a small beard,add_a_small_beard,0.000292360782623291,,3,0.9
0.25253440058038995,0.14534483551342858,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_01/best,strong,True,0.02662569284439087,0.02662569284439087,True,0.0015552937984466553,,add_a_small_beard__multi_timestep_edit_direction__strong,metric_only_candidate,['semantic_drop_small:0.0016'],0.0015552937984466553,548.1715480852872,0.25564586237874,0.14839764634131963,0.0,7.947285970052083e-08,False,0.10718956506696137,0.10724821603742035,0.0,0.02408382827701087,0.12114918231964092,32.365489561379235,0.9121149182319641,180,1.0,0.6989063620567322,0.0,6.000000476837158,6.0,0.8081522583961487,0.1271145454625921,multi_timestep_edit_direction,49095.82356871507,0.25253535425470636,0.25253535425470636,0.031778636365648025,29.957294849671836,0.8745791912078857,3.7530946731567383,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_180/flow.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_180/original.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_180/original_edited.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_180/perturbed.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_edit_direction/strong/start_01/checkpoints/iter_180/perturbed_edited.png,0.025070399045944214,0.025070399045944214,add a small beard,add_a_small_beard,0.0015552937984466553,,1,0.9
0.2423243822117541,0.14067685027437332,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/best,strong,True,0.02987256646156311,0.02987256646156311,True,0.0034522414207458496,,add_round_glasses__multi_timestep_unet_prediction__strong,metric_only_candidate,['semantic_drop_small:0.0035'],0.0034522414207458496,449.6846913676709,0.2492288650532458,0.146338874295522,0.0,0.0,False,0.10164753193738076,0.10288999075772377,0.0,0.024224678061982353,0.1664189100265501,32.31483971739833,0.916641891002655,135,1.0,0.831836998462677,0.0,5.552708148956299,6.0,0.7283600568771362,0.129683226491997,multi_timestep_unet_prediction,118.39472373211929,0.2423243822117541,0.2423243822117541,0.03242080662299925,29.783523683914375,0.8873588442802429,3.922675609588623,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_135/flow.png,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_135/original.png,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_135/original_edited.png,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_135/perturbed.png,phase1/outputs/phase1c_screening/add_round_glasses/multi_timestep_unet_prediction/strong/start_01/checkpoints/iter_135/perturbed_edited.png,0.02642032504081726,0.02642032504081726,add round glasses,add_round_glasses,0.0034522414207458496,,1,0.9
0.1861138156043439,,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/best,medium,True,0.027772068977355957,0.027772068977355957,True,0.02755492925643921,,add_headphones__multi_timestep_edit_direction__medium,weak_candidate,[],0.02755492925643921,,0.24122450858224917,0.10954519370673876,0.0,1.1920928955078125e-07,False,,0.1316793148755104,0.0,0.01693931859145637,0.12270406881968259,35.4220812755283,0.9473622441291809,180,1.0,0.8786706328392029,0.0,4.000000476837158,4.0,0.38823866844177246,0.1036739757644086,multi_timestep_edit_direction,,0.1861147692786603,0.1861147692786603,0.02591849394110215,31.727804756701467,0.9175592064857483,2.0020089149475098,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_180/flow.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_180/original.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_180/original_edited.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_180/perturbed.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_edit_direction/medium/start_03/checkpoints/iter_180/perturbed_edited.png,0.00021713972091674805,0.00021713972091674805,add headphones,add_headphones,0.02755492925643921,True,3,0.94
0.23763574016669814,0.13806054511258586,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_02/best,strong,True,0.02662569284439087,0.02662569284439087,True,0.001232147216796875,,add_a_small_beard__multi_timestep_hybrid__strong,metric_only_candidate,['semantic_drop_small:0.0012'],0.001232147216796875,539.2063243128359,0.2401000346002919,0.14073154845426067,0.0,0.0,False,0.09957519505411228,0.09936848614603122,0.0,0.021711378224023834,0.20022487640380843,33.2662521388434,0.9200224876403809,45,1.0,0.7938175797462463,0.0,4.578398704528809,6.0,0.5967651009559631,0.11952341449836316,multi_timestep_hybrid,0.06251235749466298,0.23763574016669814,0.23763574016669814,0.02988085362459079,30.492139998475487,0.881887674331665,2.9884276390075684,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_02/checkpoints/iter_045/flow.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_02/checkpoints/iter_045/original.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_02/checkpoints/iter_045/original_edited.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_02/checkpoints/iter_045/perturbed.png,phase1/outputs/phase1c_screening/add_a_small_beard/multi_timestep_hybrid/strong/start_02/checkpoints/iter_045/perturbed_edited.png,0.025393545627593994,0.025393545627593994,add a small beard,add_a_small_beard,0.001232147216796875,,2,0.9
0.17705147563904794,0.08396800122213854,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_00/best,medium,True,0.027772068977355957,0.027772068977355957,True,0.02982771396636963,,add_headphones__multi_timestep_hybrid__medium,weak_candidate,[],0.02982771396636963,556.1153869405389,0.2367069035717872,0.10949422678900256,0.0,0.0,False,0.0930834744169094,0.12721267678278464,0.0,0.015009645175047236,0.15785392125447667,36.472591485368355,0.9494712352752686,45,1.0,0.9219819903373718,0.0,3.5460259914398193,4.0,0.37296876311302185,0.09714525043458017,multi_timestep_hybrid,0.06367070435492046,0.17705147563904794,0.17705147563904794,0.02428631260864504,32.29276838259913,0.9200937747955322,1.7122280597686768,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_00/checkpoints/iter_045/flow.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_00/checkpoints/iter_045/original.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_00/checkpoints/iter_045/original_edited.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_00/checkpoints/iter_045/perturbed.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_00/checkpoints/iter_045/perturbed_edited.png,-0.002055644989013672,-0.002055644989013672,add headphones,add_headphones,0.02982771396636963,,0,0.94
0.1698425610564151,0.05716242277929179,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_01/best,medium,True,0.027772068977355957,0.027772068977355957,True,0.03267154097557068,,add_headphones__multi_timestep_hybrid__medium,weak_candidate,[],0.03267154097557068,541.3891224879771,0.23518564300755646,0.0715565272600352,0.0,0.0,False,0.11268013827712331,0.16362911574752126,0.0,0.010923874019670135,0.5449940363566085,39.23246634068925,0.9726996421813965,135,1.0,0.9501243829727173,0.0,2.134126901626587,4.0,0.2224912941455841,0.09777381019810821,multi_timestep_hybrid,0.05428862517643072,0.1698425610564151,0.1698425610564151,0.024443452549527053,32.23674903134822,0.9279312491416931,0.9432028532028198,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_01/checkpoints/iter_135/flow.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_01/checkpoints/iter_135/original.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_01/checkpoints/iter_135/original_edited.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_01/checkpoints/iter_135/perturbed.png,phase1/outputs/phase1c_screening/add_headphones/multi_timestep_hybrid/medium/start_01/checkpoints/iter_135/perturbed_edited.png,-0.004899471998214722,-0.004899471998214722,add headphones,add_headphones,0.03267154097557068,,1,0.94
